CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SignupDate,SatisfactionScore,Churn
CUST-10161,Female,0,Yes,No,22.977631458723657,Yes,Yes,fiber optic,,No,No,One year,Yes,Credit card (automatic),49.35,1147.1,2018-05-22,4.0,Yes
CUST-10162,Female,0,Yes,No,15.433757119085165,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.02,1236.32,2018-05-22,4.0,Yes
CUST-10163,Female,0,No,No,11.928770355522865,Yes,No,DSL,No,No,No,One year,Yes,Credit card (automatic),18.0,204.37,2018-05-23,2.0,Yes
CUST-10164,Male,0,Yes,No,59.29752448775947,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,93.3,5538.29,2018-05-24,5.0,No
CUST-10165,Female,0,,Yes,3.2215648919161044,Yes,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),21.47,66.29,2018-05-25,1.0,Yes
CUST-10166,Male,0,Yes,No,13.009267343822785,No,No,Fiber optic,Yes,No,Yes,One year,No,Bank transfer (automatic),52.84,682.15,2018-05-26,1.0,Yes
CUST-10167,Male,0,Yes,No,10.138834179742082,Yes,No,Fiber optic,No,No internet service,Yes,One year,Y,Mailed check,52.45,$545.12,2018/05/27 08:24,4.0,No
CUST-10168,Male,1,Yes,No,16.546930653970648,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),$47.86,,28/05/2018,3.0,No
CUST-10169,Female,0,No,No,14.68344743609051,No,yes,Fiber optic,No,No,Yes,One year,No,Electronic check,62.76,920.33,2018-05-29,5.0,Yes
CUST-10170,Female,0,Yes,No,17.559800911632784,Yes,Yes,DSL,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),88.06,1565.07,2018-05-29,3.0,Yes
CUST-10171,Male,0,No,No,3.6174883594932945,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.48,234.27,2018-05-30,5.0,No
CUST-10172,Female,1,Yes,No,17.27476213540061,Yes,yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),46.53,804.52,2018-05-31,2.0,No
CUST-10173,Male,0,Yes,No,,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,,Bank transfer (automatic),78.42, ,2018-06-01,4.0,No
CUST-10174,Female,1,Yes,No,4.889929714109534,Yes,No,Fiber optic,Yes,Yes,No,Two year,No,Electronic check,70.92,354.86,"Jun 02, 2018",,Yes
CUST-10175,Male,0,No,No,1.6087550231830885,Yes,Yes,dsl,Yes,Yes,Yes,Month-to-month,,Bank transfer (automatic),44.61,62.02,2018-06-03,3.0,Yes
CUST-10176,Female,0,No,No,34.517525149481656,No,No,Fiber optic,No,No internet service,No,Month-to-month,Yes,Mailed check,65.97,2259.02,2018-06-04,1.0,Yes
CUST-10177,Male,0,Yes,no,13.383386409930885,Yes,No,DSL,No,No,No internet service,One year,Yes,Mailed check,42.13,564.7,2018-06-05,1.0,Yes
CUST-10178,FEMALE,0,No,Yes,23.64532902475711,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Mailed check,38.73,914.14,05/06/2018,5.0,No
CUST-10179,Male,0,No,Yes,31.211022427154568,No,Yes,DSL,Yes,No,Yes,Month-to-month,,Mailed check,88.87,2758.78,"Jun 06, 2018",3.0,Yes
CUST-10180,Male,0,Yes,yes,27.295227337530072,Yes,No,DSL,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.11,2139.55,07/06/2018,3.0,No
CUST-10181,Male,1,No,No,15.259763327898398,No,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.81,1335.44,2018-06-08,4.0,Yes
CUST-10182,FEMALE,0,Yes,No,11.780572988329192,Yes,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,Mailed check,83.75,982.49,2018-06-09,4.0,No
CUST-10183,Female,0,yes,No,11.31697596733805,Yes,No phone service,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Mailed check,38.08,414.28,10/06/2018,3.0,No
CUST-10184,Male,0,No,Yes,24.52288328993386,No,No phone service,No,No,No,No internet service,One year,Yes,Mailed check,94.74,2322.14,2018-06-11,5.0,Yes
CUST-10185,Female,0,yes,No,16.38695315185475,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),55.77,921.37,2018-06-12,3.0,
CUST-10186,Female,0,No,No,,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,$92.58, ,2018-06-13,4.0,Yes
CUST-10187,Female,0,Yes,No,49.849446091472586,No,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,Mailed check,60.95,3028.81,2018-06-13,1.0,No
CUST-10188,Female,0,yes,No,4.488119050451182,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),74.09,330.37,2018-06-14,2.0,Yes
CUST-10189,Male,0,Yes,No,3.5148714427356174,Yes,Yes,No,Yes,No internet service,No,Two year,No,Electronic check,75.0,263.91,15/06/2018,5.0,Yes
CUST-10190,Male,0,Yes,Yes,23.888074673433685,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.1,,2018-06-16,3.0,No
CUST-10191,male,0,No,No,8.602261140286682,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,18.0,157.72,"Jun 17, 2018",3.0,Yes
CUST-10192,male,0,No,Yes,0.44988767000223207,Yes,Yes,DSL,Yes,No internet service,Yes,Month-to-month,No,Mailed check,18.0,7.41,"Jun 18, 2018",4.0,Yes
CUST-10193,Female,0,yes,No,,Yes,,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,84.85, ,2018-06-19,3.0,Yes
CUST-10194,Male,No,Yes,yes,6.176348761950075,,Yes,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),75.39,461.85,2018-06-20,1.0,Yes
CUST-10195,Male,0,No,No,63.576865817027425,Yes,Yes,DSL,Yes,No,No,1-Year,No,Electronic check,41.43,2635.25,2018-06-20,4.0,No
CUST-10196,Female,0,No,No,30.33227335251845,,No,Fiber optic,No,No,No,One year,Yes,Mailed check,75.63,2298.47,"Jun 21, 2018",4.0,Yes
CUST-10197,male,0,Yes,No,34.517619305845685,Yes,Yes,DSL,No,No,No internet service,,Yes,Electronic check,,790.92,2018-06-22,5.0,No
CUST-10198,male,1,Yes,No,,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Bank transfer (automatic),$120.00, ,"Jun 23, 2018",3.0,Yes
CUST-10199,Female,1,Yes,Yes,6.403847059253395,Yes,No,,No,No,No,Two year,No,Credit card (automatic),104.05,688.78,2018-06-24,3.0,Yes
CUST-10200,Female,0,Yes,,17.678731749132464,Yes,No,DSL,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),83.37,1473.08,INVALID_DATE,3.0,Yes
CUST-10201,Male,nan,,No,4.532705444563051,Yes,No,fiber optic,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.97,304.23,"Jun 26, 2018",1.0,Yes
CUST-10202,Male,0,No,No,8.747154406948361,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),46.14,402.07,2018-06-27,1.0,No
CUST-10203,male,0,No,No,9.307571994221,,No,dsl,Yes,No,Yes,Month-to-month,No,Electronic check,25.39,241.95,2018-06-27,2.0,No
CUST-10204,Female,1,  Yes,Yes,4.173910284226908,Yes,No phone service,DSL,No,No,No,Month-to-month,Yes,Electronic check,61.29,255.88,2018-06-28,5.0,Yes
CUST-10205,Male,1,Yes,Yes,5.5114360773711955,Yes,Yes,DSL,No,No,Yes,One year,Yes,Electronic check,38.91,,2018-06-29,5.0,No
CUST-10206,Male,0,No,No,37.29061023407743,Yes,Yes,DSL,No,Yes,No internet service,Month-to-month,No,Electronic check,40.66,1523.76,30/06/2018,3.0,No
CUST-10207,Female,0,Yes,No,4.390962815153814,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Electronic check,22.2,102.06,"Jul 01, 2018",2.0,
CUST-10208,Male,0,No,No,0.6928836723384898,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.19,41.44,INVALID_DATE,2.0,Yes
CUST-10209,Male,0,Yes,No,23.820249431964157,Yes,No,DSL,No,No,No internet service,Two year,Yes,Electronic check,53.39,1267.93,2018-07-03,2.0,Yes
CUST-10210,Female,1,yes,Yes,,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.75, ,2018-07-04,5.0,No
CUST-10211,Female,0,Yes,No,9.654980958263682,Yes,No,DSL,No internet service,No internet service,,One year,No,Credit card (automatic),78.41,751.93,2018-07-04,3.0,Yes
CUST-10212,Female,0,Yes,Yes,3.031366250757011,Yes,Yes,DSL,No internet service,No,,Month-to-month,Yes,Credit Card,71.58,212.44,2018-07-05,4.0,No
CUST-10213,Male,0,No,No,20.276909589318514,Yes,Yes,Fiber optic,Yes,No internet service,No,Two year,No,Electronic check,120.0,2423.71,2018-07-06,3.0,Yes
CUST-10214,Female,0,Yes,Yes,56.83765961809647,Yes,Yes,DSL,No,No internet service,Yes,One year,Yes,Credit card (automatic),89.41,5086.78,"Jul 07, 2018",4.0,Yes
CUST-10215,Male,0,No,no,36.78631031839875,Yes,No,DSL,No internet service,,Yes,Month-to-month,Yes,Credit card (automatic),26.88,997.41,08/07/2018,4.0,No
CUST-10216,Male,0,Yes,Yes,23.381441920966772,Yes,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),78.46,1856.71,"Jul 09, 2018",1.0,Yes
CUST-10217,Female,nan,No,yes,9.082054102097404,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,63.08,577.86,2018-07-10,3.0,No
CUST-10218,Female,1,Yes,No,18.734987968462814,Yes,No phone service,No,No,No,Yes,One year,,Credit card (automatic),24.45,445.9,2018-07-11,5.0,No
CUST-10219,Female,0,Yes,,2.296309762954582,Yes,No phone service,Fiber optic,Yes,Yes,Yes,One year,No,Electronic check,22.05,41.92,11/07/2018,3.0,no
CUST-10220,Female,1,Yes,No,27.267459659670834,No,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,78.3,2122.61,2018-07-12,3.0,No
CUST-10221,Female,1,No,yes,30.99200164593126,No,Yes,Fiber optic,No,No,No,One year,No,Electronic check,85.63,2659.97,"Jul 13, 2018",3.0,Yes
CUST-10222,Male,1,Yes,Yes,72.0,Yes,No,Fiber optic,No,No,No internet service,Two year,No,Credit card (automatic),33.31,2405.96,2018-07-14,3.0,No
CUST-10223,Male,0,Yes,No,7.239412998762054,,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Electronic check,93.81,,15/07/2018,3.0,Yes
CUST-10224,Male,0,Yes,No,0.44709273239941016,Yes,Yes,Fiber optic,,No,Yes,Month-to-month,Yes,Electronic check,73.25,44.46,16/07/2018,2.0,Yes
CUST-10225,Male,0,Yes,Yes,18.93110494678293,Yes,Yes,Fiber optic,Yes,No,No,One year,No,Credit card (automatic),100.58,1907.1,2018-07-17,99.0,No
CUST-10226,,0,No,Yes,29.444830161566642,Yes,No,Fiber optic,Yes,No,No internet service,One year,Yes,Electronic check,$97.39,2864.08,18/07/2018,1.0,No
CUST-10227,Male,0,No,No,37.50215986924834,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),59.95,2237.7,2018-07-18,3.0,Yes
CUST-10228,male,0,Yes,yes,5.168344427652168,Yes,No,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),113.77,606.17,2018-07-19,2.0,Yes
CUST-10229,Female,0,No,No,7.283439471197116,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,30.98,210.35,20/07/2018,1.0,Yes
CUST-10230,Female,1,No,No,17.24763646341191,Yes,Yes,DSL,Yes,No internet service,No,One year,Yes,Electronic check,540.0,2057.44,21/07/2018,4.0,Yes
CUST-10231,Female,0,Yes,Yes,9.632992804792083,Yes,No,No,No,Yes,,One year,Yes,Bank transfer (automatic),38.34,370.12,INVALID_DATE,,No
CUST-10232,Female,0,No,Yes,47.27455253374972,Yes,Yes,Fiber optic,No,No internet service,,Month-to-month,Yes,,63.26,2997.93,2018-07-23,4.0,Yes
CUST-10233,Female,No,Yes,No,15.407956528489688,Yes,No phone service,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),47.68,731.61,2018-07-24,2.0,No
CUST-10234,Male,Yes,No,Yes,38.57600037820674,No,Yes,Fiber optic,,No internet service,No,Month-to-month,Yes,Electronic check,53.4,2057.21,"Jul 25, 2018",3.0,No
CUST-10235,Female,1,Yes,No,,Yes,No,Fiber optic,Yes,Yes,No internet service,Two year,Yes,Mailed check,120.0, ,2018-07-25,1.0,Yes
CUST-10236,Male,nan,No,No,35.59685856001266,Yes,Yes,No,,No,No,Month-to-month,Yes,Mailed check,50.82,1790.05,"Jul 26, 2018",3.0,No
CUST-10237,Male,0,No,Yes,9.707401875482047,Yes,No phone service,Fiber optic,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),90.23,873.37,2018-07-27,1.0,
CUST-10238,Female,No,Yes,No,42.727795829664196,Yes,Yes,Fiber optic,No,No,No,Two year,,Mailed check,57.64,2459.79,28/07/2018,4.0,No
CUST-10239,Male,0,Yes,Yes,7.703853323302216,Yes,Yes,DSL,No,No,,Two year,Yes,Electronic check,92.8,706.74,"Jul 29, 2018",1.0,Yes
CUST-10240,  Male ,0,  Yes,No,18.95701784163149,Yes,Yes,DSL,No,No,No,One year,No,Credit card (automatic),48.38,912.16,"Jul 30, 2018",1.0,Yes
CUST-10241,  Male ,0,Yes,Yes,5.779380874401964,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,No,Mailed check,72.38,431.97,"Jul 31, 2018",5.0,No
CUST-10242,FEMALE,0,No,No,15.488650031163568,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Electronic check,83.56,1295.94,2018-08-01,0.0,Yes
CUST-10243,Male,0,No,No,9.19158142998027,Yes,No phone service,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),43.05,395.9,2018-08-01,1.0,No
CUST-10244,Male,0,No,No,7.44492149394324,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer (automatic),120.0,888.11,2018-08-02,2.0,Yes
CUST-10245,FEMALE,1,No,No,72.0,Yes,Yes,,No,No,,Month-to-month,No,Mailed check,85.13,6132.67,2018-08-03,4.0,Yes
CUST-10246,Male,0,No,Yes,4.186598684495986,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.92,265.62,2018-08-04,3.0,Yes
CUST-10247,Fe-male,0,No,No,37.151856908665934,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,43.78,1633.22,2018/08/05 11:00,0.0,Yes
CUST-10248,Fe-male,1,Yes,No,72.0,No,No,DSL,No,No,No internet service,month-to-month,Yes,Bank transfer (automatic),67.45,4853.32,2018-08-06,3.0,No
CUST-10249,Female,0,No,No,0.4824524537798457,Yes,Yes,DSL,No,No,No,Two year,Yes,Credit card (automatic),28.22,11.78,"Aug 07, 2018",1.0,Yes
CUST-10250,Male,0,Yes,Yes,28.81766627838703,Yes,No,DSL,No,No,No internet service,Two year,Yes,Bank transfer (automatic),118.17,3414.42,2018/08/08 02:06,1.0,No
CUST-10251,Male,0,NO,No,6.9977288632177075,Yes,yes,DSL,No internet service,No,No,One year,No,Bank transfer (automatic),77.64,564.38,2018-08-08,3.0,No
CUST-10252,Female,0,No,Yes,0.9919265763450786,Yes,Yes,Fiber optic,No,,Yes,Month-to-month,Yes,Bank transfer (automatic),62.06,48.75,2018-08-09,4.0,Yes
CUST-10253,Male,0,Yes,No,12.375677347700709,Yes,Yes,Fiber optic,No,No internet service,No,One year,Yes,Bank transfer (automatic),96.08,1188.38,2018-08-10,4.0,Yes
CUST-10254,Male,1,No,Yes,65.68138948122242,Yes,Yes,Fiber optic,No,No,,One year,No,Electronic check,43.05,2825.96,2018-08-11,5.0,No
CUST-10255,Female,0,No,No,0.2840364181570092,Yes,No,Fiber optic,No,No,Yes,One year,No,Mailed check,$30.02,$17.53,2018-08-12,2.0,No
CUST-10256,FEMALE,0,Yes,Yes,21.274908512195385,Yes,Yes,dsl,No,No,No internet service,month-to-month,Yes,Bank transfer (automatic),60.8,1293.16,13/08/2018,4.0,Yes
CUST-10257,Female,1,No,No,16.702657087992748,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,68.53,1154.92,2018-08-14,4.0,No
CUST-10258,Female,1,Yes,No,49.59834463529847,,Yes,DSL,,No,No,Month-to-month,Yes,Mailed check,80.62,3983.45,2018-08-15,4.0,No
CUST-10259,Male,0,No,Yes,2.1057788653719944,Yes,Yes,DSL,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),20.41,47.75,2018-08-15,3.0,Yes
CUST-10260,Female,0,Yes,No,27.461148811161806,Yes,No phone service,DSL,No,No,No internet service,Month-to-month,Yes,Electronic check,51.01,1409.81,2018-08-16,4.0,No
CUST-10261,,0,No,Yes,27.354651589543558,Yes,No,DSL,Yes,No,No,One year,Yes,Bank transfer (automatic),18.0,476.1,"Aug 17, 2018",3.0,No
CUST-10262,Male,0,No,No,26.54108821478222,Yes,No phone service,Fiber optic,Yes,Yes,No,Two year,Yes,Mailed check,29.23,780.28,2018/08/18 14:29,3.0,Yes
CUST-10263,Female,0,Yes,No,68.47430680169981,Yes,,Fiber optic,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,86.16,$5888.61,"Aug 19, 2018",2.0,Yes
CUST-10264,Female,0,  Yes,No,41.570404389214275,Yes,No,DSL,No,Yes,Yes,Two year,Yes,Mailed check,93.53,3886.32,2018-08-20,4.0,No
CUST-10265,Female,No,No,No,1.0290967666105126,,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Electronic check,30.44,28.64,2018-08-21,4.0,No
CUST-10266,Female,0,Yes,Yes,15.286163447484594,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,,Mailed check,54.96,829.57,2018-08-22,2.0,Yes
CUST-10267,Female,0,No,No,12.178076567557754,Yes,No,DSL,Yes,No,No,Month-to-month,No,Mailed check,65.47,798.2,2018-08-22,3.0,No
CUST-10268,Male,0,No,Yes,8.910649633340647,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Mailed check,97.04,861.97,2018-08-23,3.0,Yes
CUST-10269,Male,0,Yes,No,14.406488840776523,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),110.57,5575.38,2018-08-24,4.0,Yes
CUST-10270,Female,0,Yes,No,11.635766409963438,Yes,No,Fiber optic,No internet service,No,No,Month-to-month,N,Mailed check,69.29,801.18,2018-08-25,4.0,Yes
CUST-10271,Female,0,Yes,No,13.589325240305197,Yes,Yes,Fiber optic,No,No internet service,Yes,One year,Yes,Credit card (automatic),56.88, ,2018-08-26,3.0,Yes
CUST-10272,Female,1,Yes,Yes,72.0,Yes,No,DSL,No,No,No internet service,month-to-month,No,Bank transfer (automatic),21.39,1557.27,INVALID_DATE,4.0,No
CUST-10273,FEMALE,0,No,No,2.2274299472013164,Yes,No,DSL,,No,Yes,Two year,No,Electronic check,67.94,160.49,28/08/2018,2.0,No
CUST-10274,Female,0,No,No,61.29625706633095,Yes,Yes,DSL,Yes,No internet service,No internet service,1-Year,Yes,Electronic check,120.0,7359.07,2018-08-29,2.0,Yes
CUST-10275,Female,0,Yes,Yes,15.705162942322623,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,103.41,1620.64,"Aug 29, 2018",2.0,Yes
CUST-10276,Female,0,Yes,No,23.45954047592249,Yes,Yes,DSL,No,Yes,Yes,One year,,Credit card (automatic),69.95,1626.5,2018/08/30 20:56,1.0,No
CUST-10277,Female,0,Yes,No,42.55280869806271,No,Yes,DSL,Yes,No,No,Month-to-month,No,Credit card (automatic),73.8,3133.46,31/08/2018,4.0,No
CUST-10278,Female,0,yes,No,10.728260340342935,Yes,No,DSL,Yes,No,Yes,,Yes,Electronic check,44.04,465.98,2018-09-01,,Yes
CUST-10279,Female,0,Yes,No,13.50862516457159,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),53.99,745.11,2018-09-02,3.0,yes
CUST-10280,male,0,,No,12.643606555649374,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,electronic check,69.13,858.63,2018-09-03,5.0,No
CUST-10281,Male,1,No,Yes,11.269760589190845,Yes,No,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),69.22,776.33,2018-09-04,4.0,Yes
CUST-10282,Male,nan,Yes,No,62.336395445332286,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,Mailed check,95.02,5928.13,2018/09/05 03:08,2.0,No
CUST-10283,Male,1,No,Yes,42.37636352352793,No,Yes,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,93.56,3966.12,06/09/2018,1.0,Yes
CUST-10284,Female,0,No,yes,2.7698601632207183,Yes,No,DSL,No,No,No,Month-to-month,Yes,Electronic check,$80.32,219.46,2018-09-06,4.0,Yes
CUST-10285,Male,0,No,No,145.0,Yes,No,DSL,No,Yes,No,Two year,Yes,Bank transfer (automatic),156.27,5026.96,2018-09-07,4.0,No
CUST-10286,Female,No,,No,13.401316625557754,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),35.86,484.89,2018-09-08,2.0,No
CUST-10287,Female,0,Yes,yes,2.4928757678694637,Yes,No phone service,dsl,Yes,Yes,No,Two year,Yes,Mailed check,38.06,92.77,09/09/2018,3.0,Yes
CUST-10288,Male,No,Yes,Yes,23.164806678145176,Yes,Yes,Fiber optic,No,No,No,One year,Yes,Electronic check,71.77,1678.36,2018-09-10,5.0,No
CUST-10289,Female,nan,No,No,3.7229926999735605,No,No,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),18.0,66.9,11/09/2018,2.0,Yes
CUST-10290,Male,1,Yes,No,17.734217724037325,Yes,No,DSL,No internet service,No,No,Month-to-month,No,Credit card (automatic),64.51,1161.67,2018-09-12,4.0,Yes
CUST-10291,Male,nan,Yes,Yes,0.17390728697462743,,No,Fiber optic,,No,Yes,Month-to-month,No,Electronic check,106.96,20.77,2018-09-13,2.0,Yes
CUST-10292,Female,0,Yes,No,9.136070305203463,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,84.7,769.45,13/09/2018,3.0,Yes
CUST-10293,Male,0,Yes,No,27.136646542216486,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.18,1464.94,2018-09-14,3.0,No
CUST-10294,Male,0,No,No,15.881375565746126,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.75,674.36,15/09/2018,3.0,No
CUST-10295,Female,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,88.87,6398.26,2018-09-16,2.0,Yes
CUST-10296,Female,0,No,yes,49.73513975581734,,Yes,No,No,No,Yes,One year,No,Electronic check,73.88,3666.71,INVALID_DATE,2.0,No
CUST-10297,Male,0,No,Yes,10.676069949174682,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,electronic check, 57.3 ,602.93,18/09/2018,4.0,Yes
CUST-10298,Female,nan,Yes,Yes,,No,No,Fiber optic,No internet service,No,No,One year,Yes,Credit card (automatic),47.03, ,2018-09-19,2.0,Yes
CUST-10299,Male,0,Yes,Yes,44.841095842393244,Yes,Yes,DSL,Yes,No,Yes,,No,Electronic check,66.99,3012.6,20/09/2018,4.0,No
CUST-10300,Male,1,No,Yes,58.12212194554729,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),55.61, ,2018-09-20,5.0,No
CUST-10301,Female,1,Yes,Yes,41.23896085583797,No,No phone service,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.23,3642.44,2018-09-21,4.0,No
CUST-10302,Female,Yes,No,,3.2858027884507988,Yes,No,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,101.94,340.66,2018-09-22,2.0,Yes
CUST-10303,Female,No,No,No,72.0,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),23.68,1698.76,2018-09-23,4.0,No
CUST-10304,Female,0,Yes,Yes,7.180648956699708,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),27.93,192.66,INVALID_DATE,4.0,No
CUST-10305,,nan,No,Yes,30.91433104127617,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),105.14,3239.0,2018-09-25,2.0,No
CUST-10306,Female,1,No,No,57.272300745882575,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,69.67,3983.15,2018-09-26,3.0,No
CUST-10307,Male,0,Yes,No,6.450672898472044,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,30.75,210.35,2018-09-27,2.0,No
CUST-10308,Female,0,No,Yes,57.33074484915787,Yes,Yes,Fiber optic,,No,No internet service,Two year,Yes,Electronic check,94.2, ,2018-09-27,3.0,Yes
