CustomerID,Churn_Numeric,SeniorCitizen,SatisfactionScore,TotalServicesCount,IsHighValueCustomer,Gender_Binary,Partner_Binary,Dependents_Binary,PhoneService_Binary,PaperlessBilling_Binary,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_Early (1-2yrs),TenureGroup_Established (2-4yrs),TenureGroup_Loyal (4+yrs),TenureMonths_Scaled,MonthlyCharges_Capped_Scaled,TotalCharges_Log1p_Scaled,CustomerAgeDays_Scaled,MonthlyToTotalRatio_Scaled
CUST-10139,0,1.0,4,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,-0.20909127861668012,0.024921268834487132,0.346959400669242,1.5537567303538131,-0.10062498165159957
CUST-10140,1,0.0,3,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-1.1392891840075683,-1.676217356791461,-2.451733868883809,1.5521674853991265,0.08751864195724847
CUST-10141,0,0.0,3,3,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,-0.4165741111886329,-0.7927375408756467,-0.16498926297401556,1.5966663441303544,-0.09536634739570782
CUST-10142,0,1.0,2,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.9296328356617805,0.7559920169050637,1.3255542775031666,1.5489889954897529,-0.11270666969130223
CUST-10143,0,0.0,4,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-0.5689384727020813,-1.2006869857547018,-0.5121293356591952,1.5473997505350663,-0.09156781660483786
CUST-10144,0,0.0,2,2,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0.0006399172793189275,0.2424473749045962,0.5574821753090983,1.5458105055803795,-0.10387774194547493
CUST-10145,0,0.0,4,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.6409992061770363,0.3976723146730718,0.9209899362996892,0.020135349081133597,-0.1092519548770046
CUST-10146,0,0.0,3,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0.6636321147000203,0.4592695129938955,0.9525099127994597,1.5442212606256929,-0.10944667603165428
CUST-10147,1,0.0,3,2,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,-0.2976744063691881,0.5536012224223572,0.42254540276724717,1.542632015671006,-0.09855306570502255
CUST-10148,0,0.0,5,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.1678817636978323,0.6247019884841079,1.1828952776650634,1.3058345174226857,-0.11164575538184081
CUST-10149,1,0.0,2,3,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,-0.5812749370760844,-0.6966459114951616,-0.3071311298100891,1.5394535257616326,-0.0885438254320428
CUST-10150,0,0.0,3,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.4610546846914108,-1.5878693751998794,0.22259793994293184,1.537864280806946,-0.11260700710663331
CUST-10151,1,0.0,3,3,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,-0.6396580593125331,-0.9606339042986918,-0.5196996703061324,1.5362750358522592,-0.08520468577713625
CUST-10152,0,0.0,2,3,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,-0.782938520464754,0.7327610735383526,-0.1451038767519087,-1.3545615367228745,-0.07240775545404336
CUST-10153,1,0.0,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-1.1125915789476466,-1.306282182876114,-2.372176722195007,-1.673999772614904,0.17478726391265637
CUST-10154,1,1.0,4,2,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.7302988460555413,-1.1369778834914501,0.32811391068085033,1.5330965459428858,-0.10977233209311581
CUST-10155,1,0.0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,-0.5294567982095881,-1.1426096273379254,-0.4879848140828512,1.5315073009881992,-0.09103301945500433
CUST-10156,0,1.0,2,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.865389331915528,-1.6818491006379361,-1.4881619526817775,1.5299180560335124,-0.06194833105237517
CUST-10157,0,0.0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.8612126774555723,2.4821215058497463,-1.170557821325181,1.5283288110788258,0.16728397510915755
CUST-10158,1,0.0,4,3,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.18102186027032285,1.0182200897565699,0.6286655723372242,1.526739566124139,-0.10095815046421819
CUST-10159,0,0.0,3,3,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0.979957131361177,-0.7948494448180748,0.6155412933127195,1.5251503211694524,-0.11091229047730537
CUST-10160,1,0.0,3,2,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,-0.20881848846591314,-1.6818491006379361,0.29834092475730395,1.5235610762147656,-0.11407496416964891
CUST-10161,1,0.0,4,2,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,-0.027275311573604043,-0.5783792907191802,0.2521306488844179,1.5219718312600787,-0.10362936439468916
CUST-10162,1,0.0,4,2,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,-0.4051427168104556,0.5011556078520556,0.3088738332755302,1.5219718312600787,-0.09560527908119046
CUST-10163,1,0.0,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,-0.5807050597272471,-1.6818491006379361,-1.0527695860642696,1.5203825863053921,-0.08710514939877054
CUST-10164,0,0.0,5,3,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1.791962803946152,0.9685903471095063,1.3255542775031666,1.5187933413507053,-0.11223419325120006
CUST-10165,1,0.0,1,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,-1.0168429097586795,-1.559710655967503,-1.8987702134295292,1.5172040963960187,-0.0014846911980777703
CUST-10166,1,0.0,1,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.52658371902704,-0.4555368780679374,-0.14148822910831685,1.515614851441332,-0.09091559781811617
CUST-10167,0,0.0,4,2,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,-0.6703617146277672,-0.469264253693721,-0.31123077406000726,1.5124363615319585,-0.08399937282947925
CUST-10168,0,1.0,3,2,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,-0.3493846306775325,-0.6308249052894815,-0.02849507808027575,1.5124363615319585,-0.09720139628592973
CUST-10169,1,0.0,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,-0.4427252056315593,-0.10636875958646841,0.08529225217737917,1.5108471165772719,-0.09433000658632594
CUST-10170,1,0.0,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.29865066575802757,0.7841507361374401,0.48752205985095104,1.5108471165772719,-0.0987286779495408
CUST-10171,0,0.0,5,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-0.9970113793500037,-0.08102591227732955,-0.9497146342609234,1.509257871622585,-0.01970579222649658
CUST-10172,0,1.0,2,2,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,-0.31292805929847994,-0.6776387760133076,-0.016556923918471952,1.5076686266678985,-0.09816112968488798
CUST-10173,0,0.0,4,3,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,-0.22546305276395337,0.44483816938730264,0.45110213281101164,1.5060793817132117,-0.10009446149902514
CUST-10174,1,1.0,3,3,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.9332756791861613,0.1808501765837725,-0.6359687936196572,1.504490136758525,-0.0457988277173918
CUST-10175,1,0.0,3,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.0976274314515124,-0.7452197021710113,-1.9484774187311786,1.5029008918038382,0.14236438428763518
CUST-10176,1,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.5507499164877637,0.006618101333442517,0.7656330842176589,1.5013116468491516,-0.10873286873677261
CUST-10177,1,0.0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,-0.5078443558834758,-0.8325117317913785,-0.28452305419968993,1.4997224018944648,-0.09197872320051566
CUST-10178,0,0.0,5,2,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0.006169193915350438,-0.952186288528979,0.0801810606048684,1.5473997505350663,-0.10387453705627679
CUST-10179,1,0.0,3,3,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.3851295007910998,0.8126614393602214,0.917104210643806,1.4981331569397782,-0.10761855429025127
CUST-10180,0,0.0,3,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.18899005528351218,0.43392666568475663,0.724454598945206,1.4504558082991768,-0.1060317977701523
CUST-10181,1,1.0,4,3,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-0.4138579444830068,0.7753511363773224,0.36730193769148484,1.4949546670304048,-0.0952233222113938
CUST-10182,0,0.0,4,3,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.5881281625101454,0.6324456362730113,0.13479450913090368,1.493365422075718,-0.08802667805101262
CUST-10183,0,0.0,3,2,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,-0.6113494140197313,-0.9750652479052849,-0.5188909078510432,1.304245272467999,-0.08560655791873427
CUST-10184,1,0.0,5,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0.0501252751287552,1.019276041727784,0.7865185004567958,1.4901869321663446,-0.10444444523539462
CUST-10185,1,0.0,3,4,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,-0.3573977922042532,-0.3524055688793583,0.08614762772938929,1.4885976872116577,-0.09716223327629389
CUST-10186,1,0.0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.3410419784559483,0.9432474998003675,0.4788865998285575,1.4870084422569712,-0.09741031360688508
CUST-10187,0,0.0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1.3187151453365098,-0.17007786184972018,0.9878813688902912,1.4870084422569712,-0.11208977105223956
CUST-10188,1,0.0,2,3,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,-0.9534020951413288,0.29242910154206464,-0.6900298239769801,1.4854191973022843,-0.03681017191879304
CUST-10189,1,0.0,5,3,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,-1.0021513891543672,0.3244596446688928,-0.8597494009480046,1.4838299523475977,-0.014786052386682881
CUST-10190,0,0.0,3,3,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0.018328154188056847,0.8207570711395293,0.7205046331226421,1.482240707392911,-0.10405181610081168
CUST-10191,1,0.0,3,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.7473275867029557,-1.6818491006379361,-1.2481361507277167,1.4806514624382243,-0.07757428963837763
CUST-10192,1,0.0,4,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-1.1556742890799936,-1.6818491006379361,-3.475515213204337,1.4790622174835375,0.6723360010918463
CUST-10193,1,0.0,3,3,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.5790553422389192,0.6711638752175288,0.9747430208497432,1.477472972528851,-0.10899016684542474
CUST-10194,1,0.0,1,4,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,-0.8688398461155299,0.33818702029467645,-0.436664104222132,1.475883727574164,-0.059269641756770235
CUST-10195,0,0.0,4,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2.006312027092251,-0.857150611119708,0.8823835744039302,1.475883727574164,-0.11371814595505511
CUST-10196,1,0.0,4,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0.3411135724050304,0.3466346360643892,0.778753732124619,1.4742944826194775,-0.10736388117463407
CUST-10197,0,0.0,5,2,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0.5507546327143815,0.0981339388386661,-0.029467289791244876,1.4727052376647907,-0.08749719996936098
CUST-10198,1,1.0,3,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.13647399981081057,1.9083876014900736,1.0175249148696854,1.471115992710104,-0.10544086835502882
CUST-10199,1,1.0,3,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,-0.8574446150409456,1.346973136794566,-0.13416534412366313,1.4695267477554173,-0.06372305405673642
CUST-10200,1,0.0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.292693503039593,0.6190702446376326,0.4416242560427673,-0.8809665402262336,-0.09860755271225204
CUST-10201,1,0.0,1,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.9511687937509021,0.041816500373913205,-0.7523310963063479,1.4663482578460438,-0.03835616884765762
CUST-10202,0,0.0,1,4,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,-0.7400699840117153,-0.6913661516390911,-0.5415176751592649,1.464759012891357,-0.07718056816266307
CUST-10203,0,0.0,2,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.7119990578512516,-1.4217329317288578,-0.9253598364282791,1.464759012891357,-0.0808671574182658
CUST-10204,1,1.0,5,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,-0.9691405931398955,-0.15811040617596028,-0.883087623965548,1.4631697679366704,-0.031257914808853454
CUST-10205,0,1.0,5,3,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,-0.9021448588343566,-0.9458505767016943,-1.0164400368504074,1.4615805229819836,-0.05271487099080967
CUST-10206,0,0.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.6896518146690943,-0.8842533783808706,0.46725365169426514,1.459991278027297,-0.10966651538423221
CUST-10207,1,0.0,2,2,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,-0.9582685832191454,-1.5340158246679592,-1.5755498302707445,1.4584020330726102,-0.03983601478224149
CUST-10208,1,0.0,2,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.1435027887670484,0.22555214336517013,-2.248239944608536,-1.702606181799265,0.5097971866340115
CUST-10209,1,0.0,2,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.01493083513821679,-0.43617775859567864,0.3280003920532944,1.4552235431632368,-0.10396576434247701
CUST-10210,0,1.0,5,2,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0.09619022536236795,0.5268504391515992,0.6937088853610013,1.4536342982085502,-0.10499788927465939
CUST-10211,1,0.0,3,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.694597585094864,0.44448618539689777,-0.06774737193609308,1.4536342982085502,-0.08100304061795369
CUST-10212,0,0.0,4,3,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,-1.026369827066505,0.20408111995048303,-1.023546642872722,1.4520450532538633,0.004544791341170797
CUST-10213,1,0.0,3,3,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-0.1625525867657892,1.9083876014900736,0.8189635492497935,1.4504558082991768,-0.1012221380007039
CUST-10214,1,0.0,4,3,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1.6687498879185254,0.8316685748420753,1.3255542775031666,1.44886656334449,-0.11253848685252414
CUST-10215,0,0.0,4,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0.6643917835472348,-1.3692873171585567,0.14621037857758093,1.3995999697492019,-0.10957168414341671
CUST-10216,1,0.0,1,3,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,-0.007048727101809736,0.4462461053489212,0.6170038328568082,1.4456880734351165,-0.10390657683033487
CUST-10217,0,0.0,3,2,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,-0.7232950918113442,-0.09510527189351778,-0.2670869214088508,1.44409882848043,-0.07921494095606117
CUST-10218,0,1.0,5,2,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,-0.23978636555368776,-1.4548194268269001,-0.46325278749170695,1.442509583525743,-0.09929093435087769
CUST-10219,0,0.0,3,4,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,-1.063188293976669,-1.5392955845240301,-2.2397127708598465,1.253389433918024,0.07054265745944062
CUST-10220,0,1.0,3,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.1875991916622836,0.440614361502446,0.7184304472089683,1.4409203385710565,-0.10589100044427995
CUST-10221,1,1.0,3,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.374158902585488,0.6986186264690961,0.8894600548755179,1.4393310936163697,-0.10762663745746853
CUST-10222,0,1.0,3,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,2.428220944763088,-1.1429616113283299,0.8133927597267862,1.4377418486616829,-0.1144124002238482
CUST-10223,1,0.0,3,3,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,-0.8155916997812833,0.9865415306201465,-0.14484817555064622,1.4361526037069963,-0.06850153032997032
CUST-10224,1,0.0,2,3,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,-1.1558142855555749,0.26286244634806916,-2.196120144420879,1.4345633587523094,0.47661640141923045
CUST-10225,0,0.0,3,3,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,-0.2299630028643955,1.2248346921241329,0.6372958667764614,1.4329741137976229,-0.10003019003444921
CUST-10226,0,0.0,1,2,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0.2966621617952216,1.1125517991850316,0.9454952373763086,1.431384868842936,-0.10695620832683157
CUST-10227,1,0.0,3,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0.700248188378663,-0.20527626089019088,0.7584466212536224,1.431384868842936,-0.10962491409444329
CUST-10228,1,0.0,2,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,-0.9193300803267882,1.6891015754679413,-0.2308842682576451,1.4297956238882494,-0.050206882362879804
CUST-10229,1,0.0,1,3,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,-0.8133864444772078,-1.2249738810926265,-1.031007508351808,1.4282063789335626,-0.06530053067940257
CUST-10230,1,1.0,4,3,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,-0.31428676529333177,2.8590963595731864,0.6947980726219237,1.426617133978876,-0.09310935612498634
CUST-10231,0,0.0,4,3,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,-0.6956989563696486,-0.9659136641547623,-0.604133447749488,-1.2703315541244786,-0.0813104648106018
CUST-10232,1,0.0,4,3,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1.1897405225348725,-0.08876956006623307,0.9801141018091786,1.4234386440695026,-0.1117281475991698
CUST-10233,0,0.0,2,3,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,-0.40643505040231637,-0.6371606171167663,-0.08849078163033412,1.4218493991148158,-0.09545346073624689
CUST-10234,0,1.0,3,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.7540361106702977,-0.435825774605274,0.6947133503495869,1.4202601541601292,-0.10993349834693612
CUST-10235,1,1.0,1,3,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0.14941107273017915,1.9083876014900736,1.0249471280907558,1.4202601541601292,-0.10557814240561868
CUST-10236,0,0.0,3,2,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0.6048129743889028,-0.5266376441296883,0.5892973091473831,1.4186709092054424,-0.10903461954168965
CUST-10237,1,0.0,1,2,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,-0.6919718579051415,0.8605312620552615,0.045627290201484386,1.4170816642507558,-0.08135286542347374
CUST-10238,0,0.0,4,2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0.9619966497361658,-0.2865845626736782,0.8301625457907293,1.415492419296069,-0.110866400178783
CUST-10239,1,0.0,1,3,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,-0.7923282077849729,0.950991147589271,-0.1146765075079371,1.4139031743413824,-0.07102036314028541
CUST-10240,1,0.0,1,2,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,-0.22866504403080895,-0.6125217377884367,0.07853883959357984,1.4123139293866955,-0.0999307635904393
CUST-10241,0,0.0,5,2,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,-0.8887236907922621,0.23223983918285948,-0.4872622589020193,1.4107246844320087,-0.05768288042906019
CUST-10242,1,0.0,2,3,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,-0.4023931691219459,0.625757940455322,0.3445546384678337,1.4091354394773221,-0.09569535224148183
CUST-10243,0,0.0,1,2,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,-0.7178089443324339,-0.8001292046741456,-0.5532135787260068,1.4091354394773221,-0.07940259415158786
CUST-10244,1,0.0,2,4,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,-0.8052979225612394,1.9083876014900736,0.0583023717650791,1.4075461945226353,-0.06959785884092662
CUST-10245,1,1.0,4,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2.428220944763088,0.6810194269488608,1.3255542775031666,1.4059569495679487,-0.1128732880385568
CUST-10246,1,0.0,3,3,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-0.9685050400181937,-0.2767290109423464,-0.8548709321595122,1.4043677046132619,-0.03915913276866088
CUST-10247,1,0.0,4,3,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0.6827017573536198,-0.7744343733746019,0.5198185917815764,1.4011892147038885,-0.10962099064276314
CUST-10248,0,1.0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.428220944763088,0.05871173191333927,1.3255542775031666,1.4011892147038885,-0.11425629854534596
CUST-10249,1,0.0,1,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-1.154043141768394,-1.3221214624443258,-3.1582389129014654,1.3995999697492019,0.6974311153481857
CUST-10250,0,0.0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0.2652479602157843,1.8439745312460123,1.078714139147783,1.3964214798398285,-0.10673166986536617
CUST-10251,0,0.0,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.8276974896014025,0.4173834181357355,-0.2849520671186021,1.398010724794515,-0.06872576645710801
CUST-10252,1,0.0,4,3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-1.1285239382316246,-0.13100763891479775,-2.1277474652053208,1.3964214798398285,0.34199249544683097
CUST-10253,1,0.0,4,2,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,-0.5583198001227584,1.0664418964420148,0.27891311989614465,1.3948322348851416,-0.0896450903954369
CUST-10254,0,1.0,5,3,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,2.1117261499217443,-0.8001292046741456,0.9353396477070666,1.393242989930455,-0.1138983745288111
CUST-10255,0,0.0,2,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-1.163981662634819,-1.2587643441714786,-2.8765603875421943,1.3916537449757682,0.47986071029309135
CUST-10256,1,0.0,4,2,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,-0.112563516635715,-0.17535762170579097,0.34292768739796486,1.3900645000210816,-0.10215084857553945
CUST-10257,0,1.0,4,4,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,-0.3415844021873084,0.09672600287704755,0.2572774321434775,1.3884752550663948,-0.09759795536273425
CUST-10258,0,1.0,4,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1.306137648492858,0.5222746472763382,1.1955518396515485,1.3868860101117082,-0.11204652597693895
CUST-10259,1,0.0,3,4,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,-1.0727318537770607,-1.597020958950402,-2.143142915450455,1.3868860101117082,0.03536515361364234
CUST-10260,0,0.0,4,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0.1973009461986573,-0.5199499483119989,0.4083619829515325,1.3852967651570214,-0.10615540294526313
CUST-10261,0,0.0,3,2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0.19196657462961153,-1.6818491006379361,-0.4136731449883607,1.3837075202023348,-0.10557401658611626
CUST-10262,1,0.0,3,3,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0.1512157524954859,-1.2865710794134504,-0.039723289876513905,1.3805290302929611,-0.10569055106851581
CUST-10263,1,0.0,2,3,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2.2516214309691254,0.7172737779605456,1.3255542775031666,1.3805290302929611,-0.11279271672509567
CUST-10264,0,0.0,4,3,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0.9040237195472052,0.9766859788888147,1.176839989184239,1.3789397853382745,-0.11063075865045796
CUST-10265,0,0.0,4,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,-1.1266621093204565,-1.243981016574481,-2.5204083097855805,1.3773505403835877,0.26043196281896525
CUST-10266,1,0.0,2,4,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,-0.41253558090205983,-0.3809162721021397,0.00666232585482943,1.3757612954289011,-0.09505053639891782
CUST-10267,0,0.0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.5682174854106835,-0.010981098186792826,-0.022529115925996258,1.3757612954289011,-0.08922411554242221
CUST-10268,1,0.0,3,2,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,-0.7318806221289423,1.100232359520867,0.03567690326498972,1.3741720504742143,-0.07792887327202111
CUST-10269,1,0.0,4,2,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,-0.45659786854422846,1.5764666985384348,1.3255542775031666,1.3725828055195277,-0.11088325482064303
CUST-10270,1,0.0,4,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.5953814230450918,0.12347678614780545,-0.01970725199277534,1.370993560564841,-0.0875748609346067
CUST-10271,1,0.0,3,3,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,-0.49752902347368616,-0.3133353459444359,-0.04685973139033014,1.3694043156101543,-0.09234204608122445
CUST-10272,0,1.0,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.428220944763088,-1.5625265278907405,0.4837363186678609,1.7460553698709056,-0.11445393860057641
CUST-10273,0,0.0,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-1.066638435917014,0.07595894744316972,-1.2350180966917863,1.3662258257007809,0.036120094120577956
CUST-10274,1,0.0,2,3,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1.8920779250661786,1.9083876014900736,1.3255542775031666,1.364636580746094,-0.1101455970673047
CUST-10275,1,0.0,2,3,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,-0.391548188379084,1.324446161408665,0.5139594934907368,1.364636580746094,-0.09593946438774564
CUST-10276,0,0.0,1,4,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,-0.0031368249431532177,0.146707729514516,0.5166944055470118,1.3614580908367206,-0.10363085537135268
CUST-10277,0,0.0,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.9532316663349099,0.2822215658203279,1.013627561375689,1.3614580908367206,-0.11082150207976647
CUST-10278,1,0.0,2,3,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.6408377692573254,-0.7652827896240796,-0.4299287094245882,1.359868845882034,-0.08464056632082034
CUST-10279,1,0.0,3,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.5015712339940348,-0.4150587191713962,-0.07464639907127835,1.3582796009273472,-0.09276016189166914
CUST-10280,0,0.0,5,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,-0.5448994129269162,0.11784504230132976,0.03273670733707551,1.3566903559726606,-0.08977949035908032
