CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SignupDate,SatisfactionScore,Churn,SignupDate_Parsed,CustomerAgeDays
CUST-10127,Female,0.0,Yes,No,45.02160573832917,Yes,Yes,DSL,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),18.0,819.3,2018-04-22,2,No,2018-04-22 00:00:00.000000000,2080
CUST-10128,Male,0.0,Yes,No,22.035405127648133,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.39,942.32,2018-04-23,5,No,2018-04-23 00:00:00.000000000,2079
CUST-10129,Female,0.0,No,No,27.48429545989078,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Bank transfer (automatic),74.76,2051.07,2018-04-24,4,No,2018-04-24 00:00:00.000000000,2078
CUST-10130,Male,0.0,No,No,72.0,No,No,DSL,No,No,No,Month-to-month,No,Electronic check,37.72,2716.84,24/04/2018,4,No,2018-04-24 00:00:00.000000000,2078
CUST-10131,Male,1.0,No,No,6.3456612014912785,Yes,Yes,DSL,No internet service,Yes,No,Two year,No,Mailed check,70.25,441.79,2018-04-25,1,No,2018-04-25 00:00:00.000000000,2077
CUST-10132,Male,0.0,Yes,No,23.472513554212533,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Credit card (automatic),120.0,2816.701626505504,2018-04-26,3,Yes,2018-04-26 00:00:00.000000000,2076
CUST-10133,Male,0.0,Yes,No,14.802755601091826,No,No,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,107.48,1587.43,2018-04-27,3,Yes,2018-04-27 00:00:00.000000000,2075
CUST-10134,Male,1.0,Yes,No,35.05425052704227,Yes,No,DSL,Yes,No,No,Two year,Yes,Mailed check,88.97,3118.7766693909507,2018-04-28,3,Yes,2018-04-28 00:00:00.000000000,2074
CUST-10135,Male,0.0,Yes,Yes,25.38721615520837,Yes,No,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,62.77,1593.5555580624296,2018-04-29,2,Yes,2018-04-29 00:00:00.000000000,2073
CUST-10136,Female,0.0,No,No,3.0469713455357588,Yes,no,DSL,No internet service,No,No,Month-to-month,Yes,Electronic check,49.86,151.92199128841293,2018-04-30,3,No,2018-04-30 00:00:00.000000000,2072
CUST-10137,Female,1.0,Yes,No,25.133531009635405,Yes,No,Fiber optic,No,No,No internet service,Month-to-month,No,Mailed check,87.43,2204.12,2018-05-01,4,Yes,2018-05-01 00:00:00.000000000,2071
CUST-10138,Male,0.0,No,Yes,20.097462441119752,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.5,1307.53,2018-05-01,3,Yes,2018-05-01 00:00:00.000000000,2071
CUST-10139,Male,1.0,Yes,Yes,19.34779520054445,No,No,Fiber optic,No,No,No,One year,Yes,Mailed check,66.49,1300.06,2018-05-02,4,No,2018-05-02 00:00:00.000000000,2070
CUST-10140,Female,0.0,No,No,0.7770055213836462,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),18.16,31.45,2018-05-03,3,Yes,2018-05-03 00:00:00.000000000,2069
CUST-10141,Male,0.0,Yes,No,15.20553684519897,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),43.26,661.3,04/05/2018,3,No,2018-04-05 00:00:00.000000000,2097
CUST-10142,Female,1.0,No,No,62.04601616818309,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.26,5406.7,2018-05-05,2,No,2018-05-05 00:00:00.000000000,2067
CUST-10143,Male,0.0,No,Yes,12.163682530254189,No,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Credit card (automatic),31.67,418.0,2018-05-06,4,No,2018-05-06 00:00:00.000000000,2066
CUST-10144,Male,0.0,Yes,Yes,23.53494065160496,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),72.67,1716.45,"May 07, 2018",2,No,2018-05-07 00:00:00.000000000,2065
CUST-10145,Male,0.0,No,No,36.31929288922823,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.08,2772.96,INVALID_DATE,4,No,2020-12-21 10:34:38.592643530,1105
CUST-10146,Female,0.0,No,No,36.77114402926213,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.83,2890.71,2018-05-08,3,No,2018-05-08 00:00:00.000000000,2064
CUST-10147,Female,0.0,No,Yes,17.579291288548678,Yes,Yes,Fiber optic,No internet service,No,No internet service,Two year,No,Credit card (automatic),81.51,1436.45,2018-05-09,3,Yes,2018-05-09 00:00:00.000000000,2063
CUST-10148,Male,0.0,No,No,46.838156783278116,Yes,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),83.53,3917.49,10/05/2018,5,No,2018-10-05 00:00:00.000000000,1914
CUST-10149,Male,0.0,Yes,No,11.917393128884488,Yes,Yes,Fiber optic,Yes,No,No internet service,One year,No,Credit card (automatic),45.99,548.0809099973976,2018-05-11,2,Yes,2018-05-11 00:00:00.000000000,2061
CUST-10150,Male,0.0,Yes,Yes,52.691161422230834,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),20.67,1103.24,2018-05-12,3,No,2018-05-12 00:00:00.000000000,2060
CUST-10151,Male,0.0,Yes,Yes,10.75181247386225,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,Mailed check,38.49,413.83726211895805,2018-05-13,3,Yes,2018-05-13 00:00:00.000000000,2059
CUST-10152,Male,0.0,No,Yes,7.8913122579722454,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Mailed check,86.6,678.9,INVALID_DATE,2,No,2023-05-05 18:55:22.500536863,240
CUST-10153,Female,0.0,No,No,1.310005655690296,Yes,No,DSL,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),28.67,35.04,INVALID_DATE,4,Yes,2023-11-22 02:57:44.165444032,39
CUST-10154,Male,1.0,No,No,38.102101494792265,Yes,no,DSL,Yes,No,No,One year,Yes,Electronic check,33.48,1268.12,15/05/2018,4,Yes,2018-05-15 00:00:00.000000000,2057
CUST-10155,Male,0.0,Yes,No,12.951908206674165,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,33.32,431.5575814463832,2018-05-16,2,Yes,2018-05-16 00:00:00.000000000,2056
CUST-10156,Female,1.0,Yes,No,6.24523600962267,Yes,Yes,Fiber optic,Yes,No,No internet service,Two year,No,Bank transfer (automatic),18.0,114.65,2018-05-17,2,No,2018-05-17 00:00:00.000000000,2055
CUST-10157,Female,0.0,No,No,6.328620170228551,No,Yes,Fiber optic,No,Yes,No internet service,Two year,No,Bank transfer (automatic),136.3,174.82,2018-05-18,1,No,2018-05-18 00:00:00.000000000,2054
CUST-10158,Male,0.0,No,No,19.908182685299675,Yes,Yes,Fiber optic,No,Yes,No,One year,No,Bank transfer (automatic),94.71,1885.5039821247321,"May 19, 2018",4,Yes,2018-05-19 00:00:00.000000000,2053
CUST-10159,Female,0.0,Yes,No,43.08636503828261,Yes,Yes,Fiber optic,No,No internet service,Yes,Two year,No,Mailed check,43.2,1853.13,20/05/2018,3,No,2018-05-20 00:00:00.000000000,2052
CUST-10160,Male,0.0,No,Yes,19.35324127657524,Yes,Yes,DSL,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1219.25,21/05/2018,3,Yes,2018-05-21 00:00:00.000000000,2051
CUST-10161,Female,0.0,Yes,No,22.977631458723657,Yes,Yes,Fiber optic,No,No,No,One year,Yes,Credit card (automatic),49.35,1147.1,2018-05-22,4,Yes,2018-05-22 00:00:00.000000000,2050
CUST-10162,Female,0.0,Yes,No,15.433757119085165,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.02,1236.32,2018-05-22,4,Yes,2018-05-22 00:00:00.000000000,2050
CUST-10163,Female,0.0,No,No,11.928770355522865,Yes,No,DSL,No,No,No,One year,Yes,Credit card (automatic),18.0,204.37,2018-05-23,2,Yes,2018-05-23 00:00:00.000000000,2049
CUST-10164,Male,0.0,Yes,No,59.29752448775947,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,93.3,5538.29,2018-05-24,5,No,2018-05-24 00:00:00.000000000,2048
CUST-10165,Female,0.0,Yes,Yes,3.2215648919161044,Yes,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),21.47,66.29,2018-05-25,1,Yes,2018-05-25 00:00:00.000000000,2047
CUST-10166,Male,0.0,Yes,No,13.009267343822785,No,No,Fiber optic,Yes,No,Yes,One year,No,Bank transfer (automatic),52.84,682.15,2018-05-26,1,Yes,2018-05-26 00:00:00.000000000,2046
CUST-10167,Male,0.0,Yes,No,10.138834179742082,Yes,No,Fiber optic,No,No internet service,Yes,One year,Yes,Mailed check,52.45,545.12,2018/05/27 08:24,4,No,2018-05-27 08:24:00.000000000,2044
CUST-10168,Male,1.0,Yes,No,16.546930653970648,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),47.86,791.9361010990352,28/05/2018,3,No,2018-05-28 00:00:00.000000000,2044
CUST-10169,Female,0.0,No,No,14.68344743609051,No,yes,Fiber optic,No,No,Yes,One year,No,Electronic check,62.76,920.33,2018-05-29,5,Yes,2018-05-29 00:00:00.000000000,2043
CUST-10170,Female,0.0,Yes,No,17.559800911632784,Yes,Yes,DSL,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),88.06,1565.07,2018-05-29,3,Yes,2018-05-29 00:00:00.000000000,2043
CUST-10171,Male,0.0,No,No,3.6174883594932945,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.48,234.27,2018-05-30,5,No,2018-05-30 00:00:00.000000000,2042
CUST-10172,Female,1.0,Yes,No,17.27476213540061,Yes,yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),46.53,804.52,2018-05-31,2,No,2018-05-31 00:00:00.000000000,2041
CUST-10173,Male,0.0,Yes,No,19.02094349232009,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),78.42,1491.6223886677415,2018-06-01,4,No,2018-06-01 00:00:00.000000000,2040
CUST-10174,Female,1.0,Yes,No,4.889929714109534,Yes,No,Fiber optic,Yes,Yes,No,Two year,No,Electronic check,70.92,354.86,"Jun 02, 2018",3,Yes,2018-06-02 00:00:00.000000000,2039
CUST-10175,Male,0.0,No,No,1.6087550231830885,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.61,62.02,2018-06-03,3,Yes,2018-06-03 00:00:00.000000000,2038
CUST-10176,Female,0.0,No,No,34.517525149481656,No,No,Fiber optic,No,No internet service,No,Month-to-month,Yes,Mailed check,65.97,2259.02,2018-06-04,1,Yes,2018-06-04 00:00:00.000000000,2037
CUST-10177,Male,0.0,Yes,No,13.383386409930885,Yes,No,DSL,No,No,No internet service,One year,Yes,Mailed check,42.13,564.7,2018-06-05,1,Yes,2018-06-05 00:00:00.000000000,2036
CUST-10178,Female,0.0,No,Yes,23.64532902475711,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Mailed check,38.73,914.14,05/06/2018,5,No,2018-05-06 00:00:00.000000000,2066
CUST-10179,Male,0.0,No,Yes,31.211022427154568,No,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,88.87,2758.78,"Jun 06, 2018",3,Yes,2018-06-06 00:00:00.000000000,2035
CUST-10180,Male,0.0,Yes,Yes,27.295227337530072,Yes,No,DSL,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.11,2139.55,07/06/2018,3,No,2018-07-06 00:00:00.000000000,2005
CUST-10181,Male,1.0,No,No,15.259763327898398,No,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.81,1335.44,2018-06-08,4,Yes,2018-06-08 00:00:00.000000000,2033
CUST-10182,Female,0.0,Yes,No,11.780572988329192,Yes,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,Mailed check,83.75,982.49,2018-06-09,4,No,2018-06-09 00:00:00.000000000,2032
CUST-10183,Female,0.0,Yes,No,11.31697596733805,Yes,No phone service,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Mailed check,38.08,414.28,10/06/2018,3,No,2018-10-06 00:00:00.000000000,1913
CUST-10184,Male,0.0,No,Yes,24.52288328993386,No,No phone service,No,No,No,No internet service,One year,Yes,Mailed check,94.74,2322.14,2018-06-11,5,Yes,2018-06-11 00:00:00.000000000,2030
CUST-10185,Female,0.0,Yes,No,16.38695315185475,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),55.77,921.37,2018-06-12,3,Yes,2018-06-12 00:00:00.000000000,2029
CUST-10186,Female,0.0,No,No,16.7134862212059,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,92.58,1547.3345543592422,2018-06-13,4,Yes,2018-06-13 00:00:00.000000000,2028
CUST-10187,Female,0.0,Yes,No,49.849446091472586,No,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,Mailed check,60.95,3028.81,2018-06-13,1,No,2018-06-13 00:00:00.000000000,2028
CUST-10188,Female,0.0,Yes,No,4.488119050451182,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),74.09,330.37,2018-06-14,2,Yes,2018-06-14 00:00:00.000000000,2027
CUST-10189,Male,0.0,Yes,No,3.5148714427356174,Yes,Yes,No,Yes,No internet service,No,Two year,No,Electronic check,75.0,263.91,15/06/2018,5,Yes,2018-06-15 00:00:00.000000000,2026
CUST-10190,Male,0.0,Yes,Yes,23.888074673433685,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.1,2128.4274534029414,2018-06-16,3,No,2018-06-16 00:00:00.000000000,2025
CUST-10191,Male,0.0,No,No,8.602261140286682,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,18.0,157.72,"Jun 17, 2018",3,Yes,2018-06-17 00:00:00.000000000,2024
CUST-10192,Male,0.0,No,Yes,0.44988767000223207,Yes,Yes,DSL,Yes,No internet service,Yes,Month-to-month,No,Mailed check,18.0,7.41,"Jun 18, 2018",4,Yes,2018-06-18 00:00:00.000000000,2023
CUST-10193,Female,0.0,Yes,No,35.08262436692498,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,84.85,2976.7606775335844,2018-06-19,3,Yes,2018-06-19 00:00:00.000000000,2022
CUST-10194,Male,0.0,Yes,Yes,6.176348761950075,Yes,Yes,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),75.39,461.85,2018-06-20,1,Yes,2018-06-20 00:00:00.000000000,2021
CUST-10195,Male,0.0,No,No,63.576865817027425,Yes,Yes,DSL,Yes,No,No,One year,No,Electronic check,41.43,2635.25,2018-06-20,4,No,2018-06-20 00:00:00.000000000,2021
CUST-10196,Female,0.0,No,No,30.33227335251845,Yes,No,Fiber optic,No,No,No,One year,Yes,Mailed check,75.63,2298.47,"Jun 21, 2018",4,Yes,2018-06-21 00:00:00.000000000,2020
CUST-10197,Male,0.0,Yes,No,34.517619305845685,Yes,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Electronic check,68.57,790.92,2018-06-22,5,No,2018-06-22 00:00:00.000000000,2019
CUST-10198,Male,1.0,Yes,No,26.246778813500278,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Bank transfer (automatic),120.0,3149.6134576200334,"Jun 23, 2018",3,Yes,2018-06-23 00:00:00.000000000,2018
CUST-10199,Female,1.0,Yes,Yes,6.403847059253395,Yes,No,Fiber optic,No,No,No,Two year,No,Credit card (automatic),104.05,688.78,2018-06-24,3,Yes,2018-06-24 00:00:00.000000000,2017
CUST-10200,Female,0.0,Yes,No,17.678731749132464,Yes,No,DSL,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),83.37,1473.08,INVALID_DATE,3,Yes,2022-07-11 20:37:32.640073634,538
CUST-10201,Male,0.0,Yes,No,4.532705444563051,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.97,304.23,"Jun 26, 2018",1,Yes,2018-06-26 00:00:00.000000000,2015
CUST-10202,Male,0.0,No,No,8.747154406948361,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),46.14,402.07,2018-06-27,1,No,2018-06-27 00:00:00.000000000,2014
CUST-10203,Male,0.0,No,No,9.307571994221,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,25.39,241.95,2018-06-27,2,No,2018-06-27 00:00:00.000000000,2014
CUST-10204,Female,1.0,Yes,Yes,4.173910284226908,Yes,No phone service,DSL,No,No,No,Month-to-month,Yes,Electronic check,61.29,255.88,2018-06-28,5,Yes,2018-06-28 00:00:00.000000000,2013
CUST-10205,Male,1.0,Yes,Yes,5.5114360773711955,Yes,Yes,DSL,No,No,Yes,One year,Yes,Electronic check,38.91,214.4499777705132,2018-06-29,5,No,2018-06-29 00:00:00.000000000,2012
CUST-10206,Male,0.0,No,No,37.29061023407743,Yes,Yes,DSL,No,Yes,No internet service,Month-to-month,No,Electronic check,40.66,1523.76,30/06/2018,3,No,2018-06-30 00:00:00.000000000,2011
CUST-10207,Female,0.0,Yes,No,4.390962815153814,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Electronic check,22.2,102.06,"Jul 01, 2018",2,Yes,2018-07-01 00:00:00.000000000,2010
CUST-10208,Male,0.0,No,No,0.6928836723384898,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.19,41.44,INVALID_DATE,2,Yes,2023-12-10 21:48:24.855611017,21
CUST-10209,Male,0.0,Yes,No,23.820249431964157,Yes,No,DSL,No,No,No internet service,Two year,Yes,Electronic check,53.39,1267.93,2018-07-03,2,Yes,2018-07-03 00:00:00.000000000,2008
CUST-10210,Female,1.0,Yes,Yes,25.44253973875154,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.75,2054.485083904187,2018-07-04,5,No,2018-07-04 00:00:00.000000000,2007
CUST-10211,Female,0.0,Yes,No,9.654980958263682,Yes,No,DSL,No internet service,No internet service,Yes,One year,No,Credit card (automatic),78.41,751.93,2018-07-04,3,Yes,2018-07-04 00:00:00.000000000,2007
CUST-10212,Female,0.0,Yes,Yes,3.031366250757011,Yes,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),71.58,212.44,2018-07-05,4,No,2018-07-05 00:00:00.000000000,2006
CUST-10213,Male,0.0,No,No,20.276909589318514,Yes,Yes,Fiber optic,Yes,No internet service,No,Two year,No,Electronic check,120.0,2423.71,2018-07-06,3,Yes,2018-07-06 00:00:00.000000000,2005
CUST-10214,Female,0.0,Yes,Yes,56.83765961809647,Yes,Yes,DSL,No,No internet service,Yes,One year,Yes,Credit card (automatic),89.41,5086.78,"Jul 07, 2018",4,Yes,2018-07-07 00:00:00.000000000,2004
CUST-10215,Male,0.0,No,No,36.78631031839875,Yes,No,DSL,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),26.88,997.41,08/07/2018,4,No,2018-08-07 00:00:00.000000000,1973
CUST-10216,Male,0.0,Yes,Yes,23.381441920966772,Yes,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),78.46,1856.71,"Jul 09, 2018",1,Yes,2018-07-09 00:00:00.000000000,2002
CUST-10217,Female,0.0,No,Yes,9.082054102097404,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,63.08,577.86,2018-07-10,3,No,2018-07-10 00:00:00.000000000,2001
CUST-10218,Female,1.0,Yes,No,18.734987968462814,Yes,No phone service,No,No,No,Yes,One year,Yes,Credit card (automatic),24.45,445.9,2018-07-11,5,No,2018-07-11 00:00:00.000000000,2000
CUST-10219,Female,0.0,Yes,No,2.296309762954582,Yes,No phone service,Fiber optic,Yes,Yes,Yes,One year,No,Electronic check,22.05,41.92,11/07/2018,3,No,2018-11-07 00:00:00.000000000,1881
CUST-10220,Female,1.0,Yes,No,27.267459659670834,No,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,78.3,2122.61,2018-07-12,3,No,2018-07-12 00:00:00.000000000,1999
CUST-10221,Female,1.0,No,Yes,30.99200164593126,No,Yes,Fiber optic,No,No,No,One year,No,Electronic check,85.63,2659.97,"Jul 13, 2018",3,Yes,2018-07-13 00:00:00.000000000,1998
CUST-10222,Male,1.0,Yes,Yes,72.0,Yes,No,Fiber optic,No,No,No internet service,Two year,No,Credit card (automatic),33.31,2405.96,2018-07-14,3,No,2018-07-14 00:00:00.000000000,1997
CUST-10223,Male,0.0,Yes,No,7.239412998762054,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Electronic check,93.81,679.1293334138683,15/07/2018,3,Yes,2018-07-15 00:00:00.000000000,1996
CUST-10224,Male,0.0,Yes,No,0.44709273239941016,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,73.25,44.46,16/07/2018,2,Yes,2018-07-16 00:00:00.000000000,1995
CUST-10225,Male,0.0,Yes,Yes,18.93110494678293,Yes,Yes,Fiber optic,Yes,No,No,One year,No,Credit card (automatic),100.58,1907.1,2018-07-17,3,No,2018-07-17 00:00:00.000000000,1994
CUST-10226,Male,0.0,No,Yes,29.444830161566642,Yes,No,Fiber optic,Yes,No,No internet service,One year,Yes,Electronic check,97.39,2864.08,18/07/2018,1,No,2018-07-18 00:00:00.000000000,1993
CUST-10227,Male,0.0,No,No,37.50215986924834,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),59.95,2237.7,2018-07-18,3,Yes,2018-07-18 00:00:00.000000000,1993
CUST-10228,Male,0.0,Yes,Yes,5.168344427652168,Yes,No,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),113.77,606.17,2018-07-19,2,Yes,2018-07-19 00:00:00.000000000,1992
CUST-10229,Female,0.0,No,No,7.283439471197116,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,30.98,210.35,20/07/2018,1,Yes,2018-07-20 00:00:00.000000000,1991
CUST-10230,Female,1.0,No,No,17.24763646341191,Yes,Yes,DSL,Yes,No internet service,No,One year,Yes,Electronic check,540.0,2057.44,21/07/2018,4,Yes,2018-07-21 00:00:00.000000000,1990
CUST-10231,Female,0.0,Yes,Yes,9.632992804792083,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),38.34,370.12,INVALID_DATE,4,No,2023-03-13 18:31:14.795511946,293
CUST-10232,Female,0.0,No,Yes,47.27455253374972,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Electronic check,63.26,2997.93,2018-07-23,4,Yes,2018-07-23 00:00:00.000000000,1988
CUST-10233,Female,0.0,Yes,No,15.407956528489688,Yes,No phone service,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),47.68,731.61,2018-07-24,2,No,2018-07-24 00:00:00.000000000,1987
CUST-10234,Male,1.0,No,Yes,38.57600037820674,No,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Electronic check,53.4,2057.21,"Jul 25, 2018",3,No,2018-07-25 00:00:00.000000000,1986
CUST-10235,Female,1.0,Yes,No,26.505058969644686,Yes,No,Fiber optic,Yes,Yes,No internet service,Two year,Yes,Mailed check,120.0,3180.6070763573625,2018-07-25,1,Yes,2018-07-25 00:00:00.000000000,1986
CUST-10236,Male,0.0,No,No,35.59685856001266,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.82,1790.05,"Jul 26, 2018",3,No,2018-07-26 00:00:00.000000000,1985
CUST-10237,Male,0.0,No,Yes,9.707401875482047,Yes,No phone service,Fiber optic,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),90.23,873.37,2018-07-27,1,Yes,2018-07-27 00:00:00.000000000,1984
CUST-10238,Female,0.0,Yes,No,42.727795829664196,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Mailed check,57.64,2459.79,28/07/2018,4,No,2018-07-28 00:00:00.000000000,1983
CUST-10239,Male,0.0,Yes,Yes,7.703853323302216,Yes,Yes,DSL,No,No,Yes,Two year,Yes,Electronic check,92.8,706.74,"Jul 29, 2018",1,Yes,2018-07-29 00:00:00.000000000,1982
CUST-10240,Male,0.0,Yes,No,18.95701784163149,Yes,Yes,DSL,No,No,No,One year,No,Credit card (automatic),48.38,912.16,"Jul 30, 2018",1,Yes,2018-07-30 00:00:00.000000000,1981
CUST-10241,Male,0.0,Yes,Yes,5.779380874401964,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,No,Mailed check,72.38,431.97,"Jul 31, 2018",5,No,2018-07-31 00:00:00.000000000,1980
CUST-10242,Female,0.0,No,No,15.488650031163568,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Electronic check,83.56,1295.94,2018-08-01,2,Yes,2018-08-01 00:00:00.000000000,1979
